job-id,C,M,E,T_A,T_est,T_D
job-777,5,11,1,39028,15,39128
job-778,1,11,5,39070,16,39248
job-779,2,4,5,39115,49,39397
job-780,4,5,8,39161,29,39372
job-781,5,10,3,39210,123,39356
job-782,4,4,1,39251,175,39459
job-783,4,9,5,39296,140,39707
job-784,6,7,4,39351,194,39835
job-785,2,4,1,39406,94,39745
job-786,1,4,4,39459,41,39696
job-787,4,10,3,39504,35,39824
job-788,4,7,4,39546,149,39737
job-789,4,5,8,39596,27,39885
job-790,6,6,1,39646,28,39916
job-791,6,10,4,39697,23,39848
job-792,1,6,2,39752,31,40023
job-793,3,5,4,39801,64,39997
job-794,2,11,3,39848,109,40143
job-795,6,4,4,39905,109,40166
job-796,3,9,1,39953,132,40344
job-797,5,6,3,40016,59,40232
job-798,6,7,5,40069,286,40429
job-799,2,7,7,40118,216,40376
job-800,4,11,3,40168,24,40402
job-801,3,6,2,40224,131,40563
job-802,1,7,2,40284,21,40373
job-803,3,9,7,40340,29,40638
job-804,6,12,2,40402,44,40736
job-805,1,12,2,40462,112,40749
job-806,1,10,6,40494,221,40899
job-807,1,8,2,40553,33,40822
job-808,4,12,6,40595,32,40921
job-809,4,4,7,40646,11,40954
job-810,3,6,4,40693,44,40928
job-811,5,8,4,40731,190,41014
job-812,3,9,8,40778,136,41039
job-813,4,11,2,40830,141,41196
job-814,1,7,3,40881,83,41096
job-815,1,5,7,40932,19,41234
job-816,4,9,4,40980,232,41242
job-817,3,5,4,41030,42,41225
job-818,4,7,3,41084,118,41439
job-819,2,4,8,41128,323,41539
job-820,1,11,7,41176,73,41515
job-821,3,11,6,41222,292,41661
job-822,1,8,5,41290,78,41502
job-823,6,11,6,41350,122,41675
job-824,5,7,2,41402,98,41553
job-825,6,7,8,41457,110,41700
job-826,6,7,2,41523,36,41583
job-827,6,6,1,41559,62,41735
job-828,5,9,3,41615,173,42084
job-829,4,12,5,41664,162,42030
job-830,6,10,6,41712,131,41901
job-831,6,6,5,41749,15,41775
job-832,5,4,2,41805,10,42106
job-833,6,7,3,41851,268,42275
job-834,4,9,1,41894,92,42181
job-835,5,10,2,41945,155,42118
job-836,6,5,2,41991,28,42102
job-837,3,6,7,42043,272,42592
job-838,5,5,8,42096,171,42432
job-839,1,9,3,42140,225,42605
job-840,6,7,2,42185,51,42368
job-841,5,10,2,42237,20,42313
job-842,2,9,8,42282,79,42431
job-843,1,4,8,42329,46,42499
job-844,4,12,5,42384,185,42713
job-845,6,12,8,42442,170,42745
job-846,5,6,4,42491,24,42609
job-847,5,7,2,42543,157,42966
job-848,5,12,4,42586,170,42784
job-849,1,8,2,42642,116,42844
job-850,6,7,7,42687,100,43005
job-851,4,9,5,42728,39,42885
job-852,5,9,5,42793,121,43123
job-853,5,4,2,42849,41,43107
job-854,3,6,5,42904,33,42937
job-855,2,12,2,42948,165,43213
job-856,3,11,4,42997,149,43254
job-857,6,5,3,43040,59,43357
job-858,3,12,1,43093,176,43490
job-859,2,5,3,43143,110,43343
job-860,2,7,7,43192,139,43459
job-861,4,6,4,43244,44,43477
job-862,4,9,3,43288,51,43620
job-863,6,12,1,43336,138,43569
job-864,5,8,8,43390,18,43602
job-865,2,7,8,43442,33,43750
job-866,5,7,5,43482,250,43796
job-867,5,4,6,43516,170,43699
job-868,2,10,2,43574,20,43605
job-869,1,8,8,43605,29,43911
job-870,5,11,4,43650,27,43742
job-871,5,12,7,43691,25,43718
job-872,1,4,8,43743,75,44034
job-873,3,9,8,43794,225,44029
job-874,5,5,1,43841,78,44139
job-875,1,8,2,43900,27,44217
job-876,6,7,1,43950,28,44098
job-877,2,7,8,43999,36,44299
job-878,1,12,2,44047,161,44318
job-879,1,10,3,44093,167,44314
job-880,6,8,5,44153,98,44484
job-881,5,10,2,44194,44,44516
job-882,3,8,5,44247,131,44382
job-883,4,12,5,44296,291,44761
job-884,1,9,6,44346,52,44484
job-885,1,5,3,44386,19,44676
job-886,5,10,7,44444,95,44540
job-887,3,10,8,44489,24,44568
job-888,1,10,3,44541,119,44717
job-889,6,9,8,44601,35,44688
job-890,2,7,2,44649,190,45111
job-891,3,10,1,44695,64,44940
job-892,3,6,3,44751,80,45104
job-893,2,12,4,44806,46,45001
job-894,2,10,7,44853,95,45191
job-895,1,10,8,44907,117,45297
job-896,5,10,3,44942,133,45148
job-897,6,12,3,45000,21,45085
job-898,6,6,4,45048,59,45211
job-899,4,12,7,45099,15,45348
job-900,2,10,3,45161,122,45569
job-901,3,12,3,45210,52,45374
job-902,3,10,3,45268,70,45433
job-903,2,12,3,45323,22,45504
job-904,6,12,4,45365,28,45564
job-905,3,6,4,45418,81,45513
job-906,6,12,1,45462,67,45538
job-907,4,7,5,45503,200,45893
job-908,3,11,3,45558,25,45846
job-909,4,6,2,45611,50,45710
job-910,5,9,7,45661,88,45998
job-911,6,11,7,45723,32,45877
job-912,2,12,3,45778,24,45927
job-913,5,7,5,45832,70,45907
job-914,1,11,8,45878,51,46006
job-915,5,12,4,45937,38,46264
job-916,1,4,6,45982,274,46418
job-917,5,10,3,46042,199,46316
job-918,4,4,5,46105,13,46383
job-919,4,4,7,46162,259,46426
job-920,4,4,4,46217,77,46519
job-921,1,8,5,46259,174,46519
job-922,6,6,4,46304,24,46490
job-923,6,10,3,46358,279,46699
job-924,1,8,8,46412,182,46772
job-925,6,11,7,46474,280,46950
job-926,5,5,8,46526,48,46873
job-927,6,9,4,46558,50,46810
job-928,3,10,4,46609,209,46827
job-929,4,12,1,46668,38,46886
job-930,2,5,2,46719,76,46886
job-931,1,9,4,46773,21,46832
job-932,3,6,2,46827,17,47015
job-933,6,7,7,46882,56,47003
job-934,2,11,5,46930,26,47223
job-935,1,6,4,46982,17,47045
job-936,6,7,3,47029,22,47207
job-937,2,11,8,47066,57,47283
job-938,6,11,1,47121,161,47450
job-939,3,11,8,47186,243,47634
job-940,2,5,5,47233,40,47378
job-941,5,12,4,47285,66,47572
job-942,6,7,5,47343,49,47562
job-943,2,11,6,47391,10,47501
job-944,4,8,8,47440,105,47816
job-945,4,8,5,47491,75,47772
job-946,3,6,3,47560,11,47668
job-947,1,5,4,47605,47,47866
job-948,4,4,2,47654,81,47887
job-949,2,11,6,47695,93,47897
job-950,3,12,7,47734,336,48125
job-951,3,11,5,47785,103,47914
job-952,1,8,2,47849,150,48031
job-953,2,9,3,47882,124,48187
job-954,2,11,2,47924,54,48240
job-955,1,5,5,47963,56,48149
job-956,3,8,1,48005,100,48130
job-957,3,12,3,48063,139,48363
job-958,6,5,7,48112,254,48491
job-959,2,4,7,48169,102,48512
job-960,3,10,5,48215,100,48495
job-961,2,7,6,48263,28,48453
job-962,6,5,8,48309,54,48622
job-963,5,11,8,48369,130,48792
job-964,6,11,8,48406,10,48514
job-965,5,11,8,48457,86,48735
job-966,2,8,1,48509,196,48959
job-967,3,7,2,48561,18,48651
job-968,5,11,5,48609,22,48707
job-969,6,5,6,48662,121,48892
job-970,1,12,1,48717,237,49155
job-971,5,4,4,48760,244,49270
job-972,1,6,5,48798,286,49309
job-973,2,4,7,48867,73,49035
job-974,2,11,4,48914,108,49052
job-975,6,6,6,48955,87,49162
job-976,2,11,5,48995,37,49315
job-977,3,7,2,49051,181,49518
job-978,2,8,5,49090,162,49515
job-979,5,12,8,49134,12,49348
job-980,4,6,2,49182,186,49417
job-981,6,5,3,49225,284,49795
job-982,4,4,6,49276,22,49409
job-983,5,10,3,49338,44,49387
job-984,3,10,6,49383,176,49604
job-985,1,4,4,49425,199,49824
job-986,1,5,6,49469,29,49543
job-987,5,8,7,49522,284,49830
job-988,4,8,5,49580,65,49879
job-989,1,8,5,49633,123,50028
job-990,2,11,4,49680,95,49945
job-991,2,5,3,49728,139,50106
job-992,2,4,4,49783,74,49971
job-993,3,10,7,49839,16,49982
job-994,5,4,5,49884,69,50064
job-995,1,4,7,49925,308,50439
job-996,2,11,8,49986,112,50258
job-997,1,5,2,50033,41,50277
job-998,3,4,6,50085,425,50698
job-999,4,5,2,50129,241,50623
job-1000,4,4,6,50181,57,50472
job-1001,3,5,5,50235,32,50500
job-1002,2,12,1,50280,99,50672
job-1003,6,4,7,50329,84,50607
job-1004,5,5,8,50387,22,50552
job-1005,2,9,4,50439,313,50996
job-1006,4,5,1,50484,225,50997
job-1007,2,4,1,50537,138,50822
job-1008,5,11,6,50583,273,51086
job-1009,5,8,8,50642,144,51062
job-1010,1,9,7,50691,179,51081
job-1011,5,7,2,50735,16,50839
job-1012,4,11,5,50781,186,50975
job-1013,6,8,5,50836,45,51179
job-1014,5,9,6,50871,209,51358
job-1015,2,7,8,50923,36,51094
job-1016,2,4,7,50967,31,51130
job-1017,3,6,8,51014,101,51187
job-1018,6,4,8,51073,75,51242
job-1019,2,4,6,51130,185,51584
job-1020,3,7,3,51179,80,51537
job-1021,3,6,4,51232,12,51535
job-1022,6,12,7,51285,90,51597
job-1023,3,12,7,51329,34,51530
job-1024,5,7,1,51382,32,51608
job-1025,2,11,3,51437,215,51739
job-1026,2,5,2,51502,72,51683
job-1027,6,11,7,51559,44,51664
job-1028,2,10,4,51602,73,51708
job-1029,1,10,7,51650,114,52011
job-1030,6,11,8,51690,98,51968
job-1031,2,5,1,51741,27,51819
job-1032,5,11,6,51797,54,51898
job-1033,2,11,5,51854,40,52073
job-1034,1,4,2,51899,36,52046
job-1035,5,7,2,51953,84,52317
job-1036,4,8,6,52005,32,52226
job-1037,1,12,6,52052,18,52161
job-1038,6,8,3,52119,57,52245
job-1039,3,8,3,52174,21,52300
job-1040,3,11,7,52229,197,52661
job-1041,2,6,4,52275,134,52641
job-1042,2,8,8,52310,72,52664
job-1043,6,5,4,52360,179,52768
job-1044,5,9,8,52415,19,52656
job-1045,2,10,8,52467,65,52667
job-1046,1,5,5,52508,19,52570
job-1047,3,7,2,52557,46,52846
job-1048,2,9,1,52614,63,52912
job-1049,4,4,1,52677,66,53027
job-1050,4,9,7,52733,75,53014
job-1051,3,12,7,52795,155,53095
job-1052,5,4,8,52843,50,52933
job-1053,2,9,1,52892,17,53144
job-1054,1,6,3,52959,137,53200
job-1055,2,10,1,53009,27,53285
job-1056,5,11,6,53076,269,53562
job-1057,6,11,3,53127,186,53610
job-1058,6,11,8,53167,76,53452
job-1059,1,5,4,53213,255,53575
job-1060,5,5,8,53262,213,53551
job-1061,4,12,3,53318,40,53404
job-1062,5,11,7,53371,61,53447
job-1063,6,10,1,53417,188,53758
job-1064,3,9,8,53458,11,53615
job-1065,5,9,5,53502,117,53894
job-1066,5,9,4,53542,199,53961
job-1067,6,6,5,53597,315,53984
job-1068,3,4,7,53654,22,53820
job-1069,1,4,7,53699,114,54006
job-1070,5,9,3,53756,135,54055
job-1071,5,7,8,53801,42,54108
job-1072,1,9,3,53839,86,53976
job-1073,5,7,5,53880,49,53940
job-1074,6,7,6,53931,21,54080
job-1075,2,10,1,53984,157,54269
job-1076,2,6,7,54032,188,54490
job-1077,5,6,7,54083,38,54353
job-1078,6,10,1,54132,199,54490
job-1079,2,6,6,54165,36,54318
job-1080,2,10,4,54209,78,54538
job-1081,1,9,5,54254,17,54324
job-1082,2,9,6,54292,49,54437
job-1083,1,6,3,54356,187,54678
job-1084,1,4,5,54411,107,54731
job-1085,3,10,5,54475,26,54675
job-1086,4,7,3,54515,29,54784
job-1087,5,8,8,54563,31,54745
job-1088,3,7,8,54611,133,54998
job-1089,2,5,1,54653,357,55287
job-1090,5,8,5,54715,38,54997
job-1091,3,7,3,54761,565,55554
job-1092,5,12,5,54811,186,55238
job-1093,3,8,7,54854,18,55048
job-1094,4,6,7,54906,91,55021
job-1095,5,6,8,54957,109,55319
job-1096,6,5,4,55010,81,55231
job-1097,4,8,4,55051,294,55439
job-1098,6,9,2,55088,107,55427
job-1099,2,11,1,55136,131,55271
job-1100,2,5,7,55185,88,55543
job-1101,5,7,1,55237,278,55781
job-1102,5,7,6,55282,227,55703
job-1103,4,5,8,55337,163,55623
job-1104,4,4,1,55386,15,55547
job-1105,2,10,1,55449,48,55558
job-1106,3,5,7,55491,61,55664
job-1107,6,7,6,55541,249,56012
job-1108,6,7,3,55598,16,55691
job-1109,1,5,7,55646,129,55914
job-1110,6,9,6,55706,32,55931
job-1111,5,12,2,55749,212,56115
job-1112,5,10,3,55798,34,55954
job-1113,1,8,6,55853,19,56142
job-1114,3,10,2,55895,58,56021
job-1115,3,8,7,55950,48,56293
job-1116,2,7,5,55993,13,56178
job-1117,1,11,5,56038,209,56403
job-1118,4,5,1,56080,172,56267
job-1119,4,12,2,56141,15,56406
job-1120,4,11,1,56200,48,56410
job-1121,5,6,1,56267,69,56488
job-1122,3,4,4,56331,27,56607
job-1123,1,10,2,56372,59,56462
job-1124,3,10,2,56422,118,56669
job-1125,1,11,8,56477,80,56653
job-1126,4,6,8,56529,74,56731
job-1127,6,9,6,56587,61,56931
job-1128,3,7,5,56631,47,56795
job-1129,2,12,1,56681,66,56943
job-1130,6,9,6,56724,12,56862
job-1131,4,9,8,56794,106,57177
job-1132,2,7,7,56843,123,57217
job-1133,5,8,1,56884,29,56929
job-1134,3,12,5,56930,22,57218
job-1135,1,7,7,56977,32,57153
job-1136,5,8,8,57028,28,57338
job-1137,6,7,5,57076,66,57179
job-1138,2,10,2,57129,21,57421
job-1139,6,11,6,57173,131,57418
job-1140,2,9,8,57233,122,57581
job-1141,1,6,2,57272,95,57627
job-1142,2,4,5,57321,130,57641
job-1143,3,4,3,57368,179,57573
job-1144,2,4,3,57413,77,57506
job-1145,1,9,2,57465,81,57718
job-1146,2,11,5,57519,60,57791
job-1147,6,9,4,57566,93,57753
job-1148,3,11,7,57610,64,57940
job-1149,5,10,7,57650,107,57845
job-1150,2,11,6,57685,78,57784
job-1151,2,11,6,57744,16,58045
job-1152,5,4,5,57791,156,57975
job-1153,1,5,2,57833,47,58057
job-1154,3,10,8,57886,10,58157
job-1155,4,9,1,57938,131,58101
job-1156,1,8,3,57978,75,58256
job-1157,1,4,5,58029,80,58252
job-1158,3,11,8,58075,69,58202
job-1159,1,6,2,58119,17,58140
job-1160,6,6,5,58190,58,58503
job-1161,2,11,3,58243,647,59098
job-1162,4,12,4,58305,148,58643
job-1163,1,9,6,58354,64,58567
job-1164,3,7,1,58408,127,58593
job-1165,5,5,4,58451,148,58837
job-1166,1,6,3,58499,24,58604
job-1167,2,9,7,58548,33,58865
job-1168,4,8,2,58593,170,58773
job-1169,1,5,3,58647,135,58938
job-1170,6,4,5,58696,39,58815
job-1171,5,11,8,58748,319,59272
job-1172,6,5,4,58801,25,59084
job-1173,5,9,4,58847,75,59114
job-1174,3,5,1,58900,17,59043
job-1175,6,5,7,58945,72,59285
job-1176,2,5,2,58984,17,59201
job-1177,3,5,4,59031,16,59332
job-1178,4,10,2,59080,30,59119
job-1179,3,10,5,59113,82,59442
job-1180,1,7,1,59161,185,59480
job-1181,2,11,5,59213,80,59367
job-1182,5,11,6,59261,30,59472
job-1183,3,8,2,59314,97,59536
job-1184,1,7,6,59370,61,59724
job-1185,2,6,5,59420,112,59813
job-1186,5,6,8,59476,15,59666
job-1187,5,5,8,59529,195,59864
job-1188,4,10,8,59594,39,59721
job-1189,2,12,4,59646,54,59948
job-1190,5,11,1,59699,111,60060
job-1191,6,7,4,59741,41,60061
job-1192,4,6,1,59784,456,60277
job-1193,3,10,3,59841,58,60157
job-1194,4,11,1,59886,305,60236
job-1195,2,7,5,59940,277,60477
job-1196,2,6,4,59991,158,60353
job-1197,4,7,5,60021,147,60297
job-1198,3,10,2,60069,20,60379
job-1199,5,5,2,60114,14,60297
job-1200,6,9,8,60167,61,60508
job-1201,6,6,5,60214,101,60476
job-1202,6,7,7,60266,57,60374
job-1203,1,6,3,60314,82,60674
job-1204,4,9,2,60365,60,60609
job-1205,6,11,3,60405,12,60612
job-1206,6,7,8,60459,264,60739
job-1207,6,7,2,60504,54,60579
job-1208,4,6,5,60543,107,60692
job-1209,1,9,3,60595,145,60989
job-1210,6,9,8,60649,104,60806
job-1211,4,5,3,60702,77,60874
job-1212,3,6,3,60741,80,60890
job-1213,1,5,1,60793,67,61155
job-1214,2,7,6,60846,47,60936
job-1215,3,11,6,60903,15,61178
job-1216,2,8,6,60942,297,61335
job-1217,1,12,6,60980,36,61051
job-1218,3,9,3,61043,308,61559
job-1219,1,12,8,61088,32,61255
job-1220,3,10,8,61136,36,61360
job-1221,1,11,1,61180,22,61386
job-1222,5,10,1,61226,166,61557
job-1223,6,9,4,61297,39,61449
job-1224,6,12,5,61346,49,61491
job-1225,2,9,2,61398,10,61519
job-1226,2,9,4,61438,84,61812
job-1227,2,7,6,61482,139,61694
job-1228,3,4,4,61536,115,61803
job-1229,5,5,7,61588,51,61675
job-1230,6,9,4,61636,17,61859
job-1231,1,4,4,61689,100,62087
job-1232,1,8,2,61732,287,62119
job-1233,5,7,4,61781,108,62005
job-1234,2,6,8,61824,18,61883
job-1235,3,4,7,61876,91,62145
job-1236,3,5,7,61920,51,62072
job-1237,6,7,5,61970,89,62138
job-1238,6,7,3,62017,261,62510
job-1239,2,7,5,62071,39,62110
job-1240,1,8,8,62117,279,62667
job-1241,2,8,5,62169,93,62369
job-1242,5,7,4,62217,75,62436
job-1243,4,8,5,62275,164,62725
job-1244,4,5,2,62320,52,62583
job-1245,4,7,4,62377,85,62605
job-1246,4,11,8,62431,397,63020
job-1247,5,6,8,62477,65,62624
job-1248,6,10,1,62529,146,62968
job-1249,5,6,4,62575,53,62780
job-1250,4,10,8,62618,604,63521
job-1251,1,8,7,62658,150,62904
job-1252,3,11,8,62703,57,63042
job-1253,3,11,1,62749,29,63068
job-1254,3,12,5,62802,132,63077
job-1255,2,4,4,62851,30,63062
job-1256,1,10,7,62911,111,63153
job-1257,2,4,1,62962,86,63243
job-1258,1,6,5,63017,31,63170
job-1259,1,6,6,63057,100,63354
job-1260,1,7,7,63117,13,63408
job-1261,3,7,3,63167,20,63364
job-1262,6,5,4,63217,125,63598
job-1263,2,4,3,63262,76,63491
job-1264,6,6,5,63317,28,63496
job-1265,5,12,7,63360,97,63744
job-1266,5,4,8,63408,68,63642
job-1267,3,4,8,63455,151,63802
job-1268,5,7,6,63505,161,63846
job-1269,4,5,7,63555,33,63683
job-1270,6,9,8,63603,40,63834
job-1271,6,10,6,63651,187,64023
job-1272,4,7,6,63712,53,63900
job-1273,6,4,2,63764,87,64131
job-1274,2,4,4,63800,259,64316
job-1275,3,9,1,63865,122,64149
job-1276,1,8,1,63923,401,64338
job-1277,4,11,6,63967,14,64130
job-1278,6,4,3,64024,66,64306
job-1279,2,12,3,64063,110,64287
job-1280,2,7,3,64109,191,64409
job-1281,1,7,1,64156,128,64288
job-1282,1,7,2,64214,99,64494
job-1283,6,5,1,64266,114,64479
job-1284,6,9,2,64315,96,64605
job-1285,3,11,3,64362,165,64734
job-1286,1,5,8,64392,214,64709
job-1287,3,6,4,64431,50,64597
job-1288,3,5,7,64468,170,64801
job-1289,2,11,4,64528,114,64674
job-1290,3,5,8,64586,84,64799
job-1291,2,10,1,64638,248,65061
job-1292,2,10,8,64688,76,64983
job-1293,2,7,1,64750,65,64847
job-1294,1,9,7,64817,44,65102
job-1295,3,9,2,64869,40,65055
job-1296,3,10,5,64929,24,65082
job-1297,2,10,6,64980,15,65058
job-1298,3,4,2,65030,63,65298
job-1299,2,11,3,65085,35,65329
job-1300,6,5,5,65130,75,65446
job-1301,4,11,3,65181,192,65382
job-1302,1,7,5,65232,31,65547
job-1303,5,4,8,65282,27,65362
job-1304,2,11,4,65333,149,65535
job-1305,1,8,1,65395,130,65584
job-1306,2,6,4,65452,358,66099
job-1307,6,12,8,65506,102,65654
job-1308,5,4,1,65550,401,66008
job-1309,5,8,6,65599,104,65976
job-1310,5,7,1,65642,23,65915
job-1311,3,10,8,65685,53,65987
job-1312,3,8,6,65734,20,66050
job-1313,2,4,3,65782,107,66050
job-1314,5,5,7,65834,146,66197
job-1315,1,5,8,65881,64,66082
job-1316,2,8,7,65924,48,66017
job-1317,2,7,7,65968,31,66057
job-1318,4,4,1,66015,90,66319
job-1319,2,10,3,66052,156,66341
job-1320,5,10,7,66098,10,66151
job-1321,5,9,8,66150,228,66615
job-1322,3,6,2,66205,28,66491
job-1323,5,5,2,66261,62,66594
job-1324,5,9,4,66331,32,66606
job-1325,1,5,3,66374,10,66510
job-1326,4,9,7,66430,110,66592
job-1327,6,11,1,66478,44,66716
job-1328,4,7,8,66542,21,66627
job-1329,5,10,6,66587,55,66848
job-1330,3,12,1,66645,37,66836
job-1331,2,8,7,66681,155,66836
job-1332,1,6,6,66724,42,66928
job-1333,1,5,4,66777,254,67116
job-1334,2,9,2,66834,101,67203
job-1335,1,4,3,66877,129,67118
job-1336,4,5,3,66922,142,67197
job-1337,6,10,1,66970,15,67214
job-1338,4,4,5,67011,44,67282
job-1339,2,10,6,67055,145,67360
job-1340,3,8,6,67092,131,67317
job-1341,2,8,5,67142,203,67481
job-1342,2,4,7,67197,62,67301
job-1343,5,9,4,67244,206,67728
job-1344,4,8,3,67287,87,67563
job-1345,1,4,4,67343,96,67473
job-1346,1,6,1,67389,78,67699
job-1347,3,12,6,67446,27,67731
job-1348,2,7,7,67488,181,67780
job-1349,3,11,7,67535,156,67774
job-1350,2,7,7,67595,30,67816
job-1351,2,4,3,67645,189,68107
job-1352,5,4,3,67692,96,67896
job-1353,1,11,4,67737,344,68213
job-1354,5,5,4,67776,104,68105
job-1355,1,6,2,67830,13,67942
job-1356,2,11,4,67878,61,68032
job-1357,2,8,1,67932,59,68097
job-1358,1,12,3,67983,157,68302
job-1359,6,12,1,68024,79,68260
job-1360,6,8,6,68064,60,68403
job-1361,4,10,7,68114,49,68187
job-1362,2,9,3,68154,26,68278
job-1363,4,7,7,68208,111,68517
job-1364,1,12,2,68256,21,68545
job-1365,5,10,4,68316,71,68463
job-1366,1,6,5,68371,40,68445
job-1367,1,7,4,68425,79,68681
job-1368,3,11,1,68483,12,68567
job-1369,3,4,3,68536,153,68750
job-1370,3,10,3,68582,206,68840
job-1371,2,9,2,68632,15,68767
job-1372,2,5,5,68694,131,69038
job-1373,6,12,1,68742,44,68884
job-1374,2,12,4,68784,65,69110
job-1375,1,8,3,68826,112,69064
job-1376,5,9,6,68880,465,69614
job-1377,5,7,2,68915,29,69233
job-1378,4,10,5,68963,54,69066
job-1379,1,11,1,69010,156,69311
job-1380,2,5,8,69055,13,69295
job-1381,5,8,8,69117,193,69386
job-1382,1,4,6,69160,107,69378
job-1383,2,10,5,69203,10,69440
job-1384,2,8,2,69246,43,69534
job-1385,4,6,1,69297,162,69596
job-1386,2,7,1,69350,42,69655
job-1387,5,12,1,69403,32,69731
job-1388,2,6,4,69450,12,69720
job-1389,2,10,3,69498,32,69655
job-1390,5,9,2,69544,147,69985
job-1391,6,12,4,69600,67,69737
job-1392,5,8,2,69652,108,69852
job-1393,4,10,8,69710,117,69831
job-1394,3,11,6,69755,594,70446
job-1395,6,10,8,69807,93,69914
job-1396,3,11,4,69851,112,70121
job-1397,1,7,2,69900,13,70007
job-1398,6,4,6,69960,19,70038
job-1399,2,10,2,70009,66,70084
job-1400,6,10,1,70055,73,70146
job-1401,2,10,2,70106,115,70457
job-1402,2,12,2,70167,69,70327
job-1403,5,4,4,70224,81,70424
job-1404,1,11,6,70278,185,70714
job-1405,2,6,2,70322,92,70652
job-1406,6,4,4,70361,18,70582
job-1407,6,12,6,70404,17,70501
job-1408,2,4,1,70449,51,70771
job-1409,1,4,6,70494,20,70704
job-1410,2,6,7,70559,49,70769
job-1411,4,4,2,70611,123,70736
job-1412,4,8,8,70654,167,70874
job-1413,1,5,7,70707,77,70994
job-1414,2,6,3,70757,12,70986
job-1415,5,11,1,70798,48,71070
job-1416,2,4,5,70846,66,71148
job-1417,3,5,3,70899,173,71077
job-1418,6,6,6,70953,170,71163
job-1419,6,7,5,70998,144,71218
job-1420,1,8,6,71043,17,71129
job-1421,2,11,2,71086,105,71321
job-1422,6,11,6,71138,85,71356
job-1423,5,6,8,71189,300,71762
job-1424,3,10,7,71237,44,71456
job-1425,6,7,8,71286,20,71357
job-1426,2,8,4,71329,145,71636
job-1427,3,11,2,71380,186,71731
job-1428,5,9,7,71428,39,71572
job-1429,6,9,8,71480,176,71661
job-1430,4,8,6,71532,124,71771
job-1431,5,4,4,71571,58,71680
job-1432,6,9,1,71619,150,71991
job-1433,4,4,4,71681,160,71874
job-1434,6,6,7,71721,10,71816
job-1435,4,6,3,71765,137,72106
job-1436,1,7,2,71811,25,71931
job-1437,3,11,8,71865,126,72044
job-1438,3,11,6,71921,48,72268
job-1439,1,6,6,71977,109,72367
job-1440,4,6,7,72028,92,72252
job-1441,2,12,8,72074,101,72261
job-1442,1,12,3,72135,75,72298
job-1443,1,12,4,72185,116,72435
job-1444,3,5,5,72240,45,72563
job-1445,4,12,7,72284,29,72484
job-1446,5,11,7,72317,91,72433
job-1447,4,8,4,72368,97,72577
job-1448,4,4,7,72431,97,72609
job-1449,6,6,8,72478,108,72786
job-1450,2,6,6,72536,121,72912
job-1451,3,4,7,72579,33,72807
job-1452,2,11,8,72629,10,72757
job-1453,3,9,7,72681,47,72970
job-1454,1,10,1,72733,24,72879
job-1455,1,12,3,72799,122,73168
job-1456,5,12,6,72847,23,72883
job-1457,1,11,6,72897,29,73086
job-1458,1,5,1,72945,41,73144
job-1459,5,7,1,73008,34,73156
job-1460,3,10,2,73050,99,73413
job-1461,3,11,1,73111,65,73432
job-1462,3,11,5,73146,75,73250
job-1463,6,12,6,73209,27,73387
job-1464,4,8,5,73265,65,73434
job-1465,5,4,8,73312,237,73710
job-1466,4,5,1,73363,172,73676
job-1467,1,10,5,73416,39,73719
job-1468,3,8,7,73458,99,73743
job-1469,4,4,5,73507,33,73610
job-1470,3,5,6,73542,61,73624
job-1471,1,10,8,73579,61,73784
job-1472,2,7,3,73644,68,73975
job-1473,5,10,2,73696,50,73978
job-1474,2,8,5,73750,276,74298
job-1475,1,9,7,73812,53,73998
job-1476,2,4,2,73861,289,74176
job-1477,3,5,2,73913,36,74048
job-1478,6,8,4,73968,37,74041
job-1479,4,11,3,74012,10,74107
job-1480,4,5,1,74062,30,74289
job-1481,3,4,8,74124,39,74244
job-1482,2,6,6,74167,218,74393
job-1483,3,8,2,74216,166,74670
job-1484,6,6,3,74259,185,74554
job-1485,1,7,6,74300,40,74476
job-1486,2,8,8,74347,23,74548
job-1487,3,8,6,74384,195,74675
job-1488,5,12,2,74431,246,74890
job-1489,5,4,5,74479,195,74881
job-1490,1,9,5,74526,53,74683
job-1491,5,12,5,74574,33,74609
job-1492,6,10,2,74620,40,74892
job-1493,4,11,3,74663,166,75086
job-1494,3,9,5,74723,38,74946
job-1495,2,7,5,74773,132,74907
job-1496,4,9,7,74832,46,74883
job-1497,1,5,4,74867,108,75066
job-1498,1,6,2,74924,79,75091
job-1499,3,12,7,74976,216,75347
job-1500,2,12,2,75032,378,75453
job-1501,2,4,2,75078,214,75585
job-1502,2,11,4,75122,129,75445
job-1503,3,7,3,75170,11,75287
job-1504,5,12,5,75212,37,75294
job-1505,1,8,6,75259,100,75444
job-1506,1,7,4,75305,158,75619
job-1507,5,11,8,75352,66,75624
job-1508,2,12,5,75388,111,75515
job-1509,1,9,2,75439,43,75691
job-1510,6,9,1,75498,73,75809
job-1511,2,8,8,75540,173,75995
job-1512,1,9,4,75601,140,75764
