job-id,C,M,E,T_A,T_est,T_D
job-779,5,8,1,19606,186,19856
job-780,1,8,2,19636,202,19952
job-781,1,9,6,19653,70,19824
job-782,1,6,1,19676,20,19921
job-783,1,4,3,19694,254,19991
job-784,2,7,8,19709,150,20025
job-785,5,6,5,19732,161,19893
job-786,1,4,1,19769,52,19862
job-787,5,11,5,19802,106,20060
job-788,5,5,1,19824,173,19998
job-789,2,5,7,19850,64,20212
job-790,5,6,7,19871,82,20083
job-791,4,11,8,19896,28,20092
job-792,1,7,7,19918,190,20262
job-793,6,8,3,19941,10,20224
job-794,5,9,7,19963,60,20143
job-795,1,8,4,19993,41,20268
job-796,6,8,1,20011,241,20318
job-797,6,5,5,20034,271,20553
job-798,1,4,4,20057,42,20224
job-799,6,4,2,20082,63,20195
job-800,3,10,7,20099,23,20211
job-801,4,10,7,20127,37,20229
job-802,6,4,3,20149,71,20356
job-803,4,5,1,20179,92,20395
job-804,6,4,5,20207,139,20498
job-805,3,11,5,20232,149,20443
job-806,6,4,7,20253,130,20469
job-807,6,12,3,20269,271,20624
job-808,3,8,6,20303,90,20584
job-809,1,10,7,20331,68,20597
job-810,6,12,6,20354,18,20580
job-811,4,5,5,20376,94,20523
job-812,3,12,4,20405,143,20575
job-813,5,12,5,20428,33,20712
job-814,2,6,7,20449,35,20562
job-815,5,5,4,20476,32,20668
job-816,4,8,2,20504,10,20650
job-817,6,10,7,20521,96,20773
job-818,1,10,8,20547,194,20962
job-819,3,4,3,20569,170,20895
job-820,4,4,2,20590,284,20994
job-821,1,6,1,20610,32,20766
job-822,3,10,8,20628,51,20715
job-823,5,8,5,20650,60,20838
job-824,3,10,7,20677,115,21049
job-825,6,7,5,20701,200,21150
job-826,5,8,4,20730,211,20975
job-827,5,12,4,20757,78,21130
job-828,6,5,6,20775,95,20872
job-829,6,5,3,20799,473,21550
job-830,4,8,4,20834,77,21084
job-831,4,12,2,20861,42,21181
job-832,3,7,1,20888,140,21258
job-833,3,10,5,20921,72,21037
job-834,6,9,8,20942,28,21249
job-835,4,4,6,20962,142,21148
job-836,1,12,4,20989,21,21112
job-837,2,8,6,21027,274,21536
job-838,3,8,2,21044,109,21293
job-839,1,5,7,21071,257,21404
job-840,6,6,4,21101,108,21451
job-841,1,9,5,21124,70,21303
job-842,3,9,7,21154,112,21343
job-843,6,5,1,21187,242,21493
job-844,1,10,1,21207,334,21636
job-845,2,10,6,21230,56,21470
job-846,5,5,6,21254,57,21348
job-847,1,8,8,21283,15,21365
job-848,3,12,1,21308,74,21655
job-849,1,12,4,21332,221,21760
job-850,6,9,8,21356,53,21440
job-851,4,4,2,21376,34,21569
job-852,5,7,6,21409,228,21654
job-853,5,4,1,21444,166,21611
job-854,3,6,2,21467,124,21692
job-855,3,9,7,21491,30,21684
job-856,2,9,5,21516,80,21703
job-857,6,5,4,21541,144,21833
job-858,3,10,3,21562,331,21979
job-859,1,7,8,21583,14,21719
job-860,1,5,5,21609,109,21743
job-861,3,5,2,21644,157,21927
job-862,1,12,2,21671,102,22013
job-863,3,7,3,21697,48,21881
job-864,5,11,3,21730,87,22094
job-865,4,5,5,21758,17,21781
job-866,5,7,7,21782,68,22019
job-867,1,4,4,21804,28,21850
job-868,1,4,8,21837,220,22064
job-869,6,8,1,21865,116,22256
job-870,3,10,2,21891,99,22234
job-871,1,11,8,21920,11,21997
job-872,3,10,2,21942,27,21988
job-873,2,6,4,21969,360,22503
job-874,2,5,6,22007,198,22245
job-875,2,12,3,22023,116,22301
job-876,3,12,3,22060,35,22296
job-877,3,9,4,22085,141,22242
job-878,1,12,7,22105,158,22547
job-879,4,6,3,22129,58,22320
job-880,1,5,5,22150,42,22240
job-881,5,9,8,22166,458,22885
job-882,6,12,4,22184,177,22501
job-883,4,8,3,22212,32,22477
job-884,5,5,3,22235,36,22392
job-885,3,10,7,22263,39,22406
job-886,2,4,7,22286,491,22966
job-887,3,11,2,22309,15,22349
job-888,1,10,1,22330,394,22868
job-889,3,8,7,22356,25,22530
job-890,1,12,1,22386,316,22778
job-891,3,4,4,22415,140,22622
job-892,5,12,1,22444,67,22750
job-893,2,4,6,22469,92,22570
job-894,6,8,6,22490,116,22635
job-895,6,12,3,22518,22,22606
job-896,5,5,7,22542,121,22887
job-897,2,9,8,22564,109,22780
job-898,1,9,5,22591,216,22824
job-899,3,8,6,22623,281,22959
job-900,6,10,7,22652,53,22803
job-901,5,6,4,22674,72,23035
job-902,4,12,2,22706,249,23214
job-903,3,8,6,22742,41,22822
job-904,6,5,3,22772,136,23199
job-905,1,5,3,22792,50,22857
job-906,2,7,6,22819,43,22988
job-907,1,11,3,22850,164,23277
job-908,2,4,2,22879,34,23083
job-909,1,8,8,22908,349,23407
job-910,5,6,7,22929,298,23491
job-911,5,12,7,22946,50,23214
job-912,2,11,2,22968,36,23201
job-913,5,9,7,23000,101,23389
job-914,4,10,4,23022,47,23221
job-915,4,5,6,23054,73,23180
job-916,1,7,7,23075,122,23373
job-917,2,6,2,23099,17,23326
job-918,6,7,7,23122,56,23305
job-919,1,11,3,23139,167,23535
job-920,3,6,2,23159,184,23582
job-921,6,10,3,23186,29,23443
job-922,2,6,7,23206,16,23332
job-923,4,12,1,23235,26,23296
job-924,1,12,6,23263,10,23364
job-925,6,9,2,23274,196,23580
job-926,4,4,4,23300,43,23444
job-927,1,4,3,23328,18,23539
job-928,4,4,5,23353,134,23719
job-929,2,10,2,23377,25,23644
job-930,3,9,7,23403,35,23450
job-931,5,5,8,23428,67,23614
job-932,1,12,1,23458,223,23816
job-933,6,11,5,23479,110,23647
job-934,4,9,1,23509,44,23650
job-935,2,11,4,23530,84,23808
job-936,4,7,4,23562,75,23842
job-937,2,12,2,23587,226,23882
job-938,2,11,6,23615,108,23825
job-939,2,4,2,23644,75,23945
job-940,6,8,4,23677,112,23822
job-941,1,12,2,23708,38,23772
job-942,6,4,1,23726,133,23878
job-943,1,4,6,23755,29,23848
job-944,3,4,3,23783,75,23859
job-945,5,4,3,23802,102,24175
job-946,2,10,1,23836,149,24111
job-947,2,12,2,23860,137,24033
job-948,2,8,6,23883,42,23981
job-949,3,12,4,23911,26,24127
job-950,2,11,8,23933,272,24233
job-951,4,11,2,23954,25,23986
job-952,1,7,2,23980,161,24394
job-953,6,10,7,24006,30,24090
job-954,2,10,4,24035,30,24274
job-955,4,8,7,24057,107,24233
job-956,4,11,4,24085,13,24395
job-957,2,12,4,24103,71,24288
job-958,5,7,4,24124,212,24479
job-959,2,11,2,24146,44,24225
job-960,5,11,1,24171,35,24382
job-961,1,12,6,24198,147,24484
job-962,2,11,5,24217,164,24562
job-963,6,7,6,24241,34,24432
job-964,4,5,4,24270,36,24477
job-965,5,6,4,24297,138,24616
job-966,2,12,2,24318,107,24662
job-967,3,10,2,24341,15,24600
job-968,3,4,1,24371,36,24677
job-969,4,4,2,24400,253,24855
job-970,1,5,1,24429,148,24622
job-971,2,4,6,24451,95,24650
job-972,6,12,3,24481,30,24758
job-973,5,10,2,24502,83,24702
job-974,3,10,3,24522,184,24907
job-975,1,5,6,24550,106,24714
job-976,1,6,4,24568,89,24805
job-977,2,8,2,24589,28,24708
job-978,5,9,8,24615,36,24949
job-979,1,4,5,24639,52,24880
job-980,1,7,1,24664,75,24739
job-981,5,9,2,24685,11,24852
job-982,6,7,8,24707,69,24979
job-983,6,11,4,24727,57,24884
job-984,6,5,8,24759,116,24992
job-985,6,12,5,24780,82,25100
job-986,2,12,7,24800,23,24966
job-987,6,12,2,24830,60,25140
job-988,3,8,8,24862,16,25040
job-989,3,4,5,24885,17,25162
job-990,3,10,3,24902,32,25022
job-991,6,11,5,24929,31,24996
job-992,3,8,8,24952,36,25281
job-993,1,7,6,24982,45,25130
job-994,3,7,7,25010,77,25148
job-995,5,8,3,25025,230,25512
job-996,1,5,1,25054,139,25423
job-997,3,6,8,25082,51,25204
job-998,3,6,4,25112,78,25437
job-999,1,11,6,25145,203,25452
job-1000,4,4,5,25178,47,25394
job-1001,3,10,5,25205,148,25539
job-1002,6,8,2,25238,25,25373
job-1003,1,7,5,25277,62,25375
job-1004,3,4,6,25308,30,25353
job-1005,2,11,2,25330,233,25729
job-1006,5,4,1,25354,150,25797
job-1007,2,9,2,25379,270,25659
job-1008,3,7,2,25406,31,25646
job-1009,6,5,7,25432,29,25496
job-1010,2,7,4,25459,53,25765
job-1011,2,4,7,25478,70,25805
job-1012,3,4,7,25496,340,25857
job-1013,1,9,8,25518,76,25704
job-1014,1,12,1,25553,26,25876
job-1015,2,10,7,25576,88,25864
job-1016,5,12,7,25594,155,25996
job-1017,3,12,6,25613,70,25712
job-1018,5,9,3,25628,263,26091
job-1019,6,9,6,25651,139,25935
job-1020,4,8,5,25681,23,26001
job-1021,1,12,8,25705,61,25951
job-1022,3,7,7,25735,29,25999
job-1023,5,9,1,25757,175,26103
job-1024,2,6,7,25794,212,26072
job-1025,5,11,7,25819,39,26116
job-1026,3,8,5,25838,236,26145
job-1027,5,8,6,25856,157,26257
job-1028,1,9,3,25879,26,26076
job-1029,2,11,7,25911,229,26388
job-1030,2,9,4,25936,139,26079
job-1031,1,9,7,25957,114,26162
job-1032,1,12,4,25978,38,26247
job-1033,2,5,4,26000,54,26054
job-1034,4,11,6,26017,43,26210
job-1035,1,12,5,26043,86,26367
job-1036,6,9,6,26071,117,26250
job-1037,2,9,6,26092,45,26175
job-1038,4,7,1,26115,87,26477
job-1039,1,5,5,26139,47,26286
job-1040,3,8,4,26169,26,26251
job-1041,6,8,6,26191,41,26509
job-1042,6,6,4,26208,131,26377
job-1043,4,5,3,26242,11,26416
job-1044,3,11,4,26261,13,26356
job-1045,3,6,2,26287,33,26545
job-1046,1,7,2,26315,57,26409
job-1047,6,6,2,26338,111,26547
job-1048,6,4,7,26361,216,26642
job-1049,2,12,8,26381,49,26585
job-1050,2,9,7,26409,49,26701
job-1051,5,8,3,26435,126,26664
job-1052,5,11,2,26470,48,26657
job-1053,4,5,7,26497,11,26576
job-1054,1,9,4,26518,160,26699
job-1055,3,8,1,26542,300,27079
job-1056,6,7,4,26566,137,26787
job-1057,1,6,1,26586,91,26872
job-1058,5,10,1,26613,77,26725
job-1059,1,11,8,26640,15,26869
job-1060,2,5,1,26662,18,26938
job-1061,4,9,1,26694,35,26863
job-1062,4,8,5,26718,196,26978
job-1063,2,4,7,26738,32,27038
job-1064,3,12,7,26770,161,26983
job-1065,1,10,2,26791,277,27201
job-1066,2,11,7,26821,161,27274
job-1067,3,8,8,26841,138,27186
job-1068,5,10,4,26865,165,27177
job-1069,6,9,5,26888,12,27113
job-1070,2,10,8,26911,119,27138
job-1071,5,8,2,26936,150,27375
job-1072,4,10,4,26960,226,27420
job-1073,1,9,2,26984,140,27213
job-1074,1,9,4,27007,173,27470
job-1075,1,10,2,27037,180,27321
job-1076,4,10,7,27061,18,27235
job-1077,3,4,8,27082,160,27405
job-1078,1,12,2,27107,40,27171
job-1079,3,10,2,27121,39,27435
job-1080,3,9,7,27144,62,27226
job-1081,2,8,7,27168,115,27550
job-1082,5,8,3,27182,168,27394
job-1083,1,10,4,27210,21,27270
job-1084,5,4,1,27240,292,27808
job-1085,1,9,7,27266,98,27490
job-1086,3,5,5,27288,15,27492
job-1087,1,5,5,27313,97,27455
job-1088,4,12,6,27341,80,27447
job-1089,4,6,6,27365,368,27803
job-1090,3,5,3,27393,72,27659
job-1091,4,10,6,27410,195,27695
job-1092,1,12,3,27428,24,27744
job-1093,4,6,2,27444,219,27823
job-1094,2,9,1,27469,124,27827
job-1095,5,5,7,27500,28,27820
job-1096,6,7,5,27530,460,28200
job-1097,1,11,5,27566,97,27927
job-1098,4,8,5,27594,49,27888
job-1099,6,6,5,27625,408,28044
job-1100,1,7,5,27654,129,28069
job-1101,6,6,1,27668,113,27911
job-1102,2,5,8,27694,20,27950
job-1103,2,8,3,27711,104,27859
job-1104,2,9,1,27733,77,27937
job-1105,2,4,4,27761,43,27928
job-1106,3,11,3,27787,57,28048
job-1107,2,11,7,27809,207,28067
job-1108,1,11,5,27829,78,28125
job-1109,4,7,8,27860,25,28037
job-1110,1,12,1,27884,294,28415
job-1111,6,5,6,27907,221,28186
job-1112,5,10,7,27930,10,28150
job-1113,6,4,7,27948,43,28184
job-1114,1,5,7,27972,58,28182
job-1115,1,4,3,27992,24,28210
job-1116,3,9,2,28014,43,28320
job-1117,1,10,6,28036,39,28137
job-1118,6,4,2,28056,214,28278
job-1119,4,8,7,28080,22,28374
job-1120,4,8,3,28104,10,28231
job-1121,5,5,5,28125,47,28269
job-1122,5,9,8,28149,72,28257
job-1123,1,6,1,28179,28,28367
job-1124,6,12,3,28196,90,28451
job-1125,6,9,4,28223,35,28398
job-1126,5,10,3,28254,48,28392
job-1127,5,12,4,28278,712,29288
job-1128,5,11,6,28311,64,28527
job-1129,6,9,8,28333,49,28560
job-1130,2,12,1,28357,24,28517
job-1131,3,12,5,28376,51,28664
job-1132,6,11,1,28401,263,28744
job-1133,2,11,3,28427,79,28795
job-1134,6,12,2,28454,48,28776
job-1135,5,12,4,28476,83,28805
job-1136,2,10,3,28505,88,28775
job-1137,2,6,1,28525,275,28865
job-1138,3,4,7,28556,26,28631
job-1139,5,5,5,28581,18,28888
job-1140,2,5,5,28611,22,28771
job-1141,3,4,4,28639,27,28805
job-1142,4,8,4,28666,30,28765
job-1143,4,4,5,28700,82,28885
job-1144,3,7,4,28723,54,28872
job-1145,3,7,8,28748,186,29108
job-1146,6,11,8,28771,110,28992
job-1147,3,11,3,28795,49,28868
job-1148,6,6,5,28824,161,29129
job-1149,5,4,6,28841,35,28977
job-1150,6,4,2,28873,103,29226
job-1151,3,11,4,28899,103,29203
job-1152,4,9,7,28931,41,29128
job-1153,1,5,4,28956,332,29529
job-1154,6,8,1,28987,231,29478
job-1155,2,8,3,29010,118,29161
job-1156,6,11,5,29034,97,29219
job-1157,2,8,1,29052,65,29255
job-1158,6,5,8,29069,204,29470
job-1159,1,5,2,29093,174,29282
job-1160,2,6,3,29116,43,29451
job-1161,5,7,8,29152,186,29624
job-1162,3,4,6,29178,41,29285
job-1163,1,12,8,29190,17,29337
job-1164,1,5,3,29216,34,29523
job-1165,1,10,7,29234,61,29382
job-1166,4,9,1,29274,26,29311
job-1167,6,4,6,29299,96,29530
job-1168,3,6,5,29335,148,29614
job-1169,6,4,2,29364,81,29666
job-1170,3,10,5,29392,55,29744
job-1171,1,8,5,29424,58,29747
job-1172,1,10,2,29448,12,29584
job-1173,3,5,3,29477,45,29603
job-1174,1,5,4,29493,170,29690
job-1175,3,11,2,29516,213,29776
job-1176,6,8,7,29551,141,29722
job-1177,2,8,5,29582,37,29633
job-1178,1,6,8,29607,69,29852
job-1179,1,7,4,29640,63,29846
job-1180,5,11,7,29666,22,29808
job-1181,1,9,6,29694,179,30075
job-1182,1,8,8,29715,32,29996
job-1183,4,10,8,29733,41,29794
job-1184,5,10,8,29755,53,29892
job-1185,1,4,3,29781,205,30202
job-1186,4,5,1,29807,44,29898
job-1187,2,11,6,29830,31,29882
job-1188,2,10,7,29864,51,29928
job-1189,5,12,6,29890,11,30096
job-1190,4,5,4,29908,179,30269
job-1191,6,12,5,29946,70,30307
job-1192,2,5,4,29973,44,30111
job-1193,6,8,1,29992,37,30326
job-1194,2,7,6,30012,35,30289
job-1195,3,6,7,30034,141,30372
job-1196,4,7,4,30062,25,30315
job-1197,5,12,2,30082,522,30676
job-1198,5,12,7,30097,45,30440
job-1199,2,9,1,30124,18,30336
job-1200,2,6,6,30147,74,30328
job-1201,6,9,6,30175,86,30336
job-1202,1,8,6,30199,14,30448
job-1203,5,11,8,30222,122,30476
job-1204,1,6,1,30247,37,30413
job-1205,4,11,6,30281,203,30529
job-1206,5,10,6,30302,90,30516
job-1207,6,10,3,30328,14,30596
job-1208,1,4,4,30353,103,30728
job-1209,4,4,3,30372,115,30714
job-1210,4,9,1,30385,65,30689
job-1211,2,7,2,30405,308,30735
job-1212,3,8,6,30430,107,30711
job-1213,1,7,8,30451,121,30858
job-1214,4,8,5,30477,315,30924
job-1215,6,5,5,30504,133,30703
job-1216,4,10,7,30535,89,30731
job-1217,2,7,5,30563,513,31310
job-1218,5,5,2,30594,126,31004
job-1219,3,5,3,30615,163,31069
job-1220,5,12,3,30634,48,30687
job-1221,5,9,8,30670,167,30875
job-1222,2,4,1,30696,24,30978
job-1223,5,4,1,30730,28,31006
job-1224,2,7,8,30756,15,31014
job-1225,6,12,6,30780,26,30844
job-1226,6,5,7,30807,228,31124
job-1227,5,8,3,30833,94,30973
job-1228,2,7,6,30849,49,31000
job-1229,4,10,8,30874,42,30943
job-1230,4,4,8,30899,83,31237
job-1231,4,6,6,30923,227,31357
job-1232,6,10,2,30945,113,31276
job-1233,1,6,4,30977,159,31408
job-1234,4,12,7,31002,172,31261
job-1235,2,9,6,31034,160,31391
job-1236,2,10,3,31061,24,31161
job-1237,2,11,6,31091,199,31293
job-1238,4,5,7,31114,85,31382
job-1239,3,6,2,31143,36,31234
job-1240,3,5,5,31178,12,31350
job-1241,6,10,6,31198,48,31374
job-1242,4,8,2,31224,157,31438
job-1243,2,11,1,31245,70,31446
job-1244,3,10,3,31265,115,31619
job-1245,2,7,6,31288,95,31523
job-1246,1,5,3,31314,31,31626
job-1247,5,7,2,31338,62,31571
job-1248,4,10,4,31368,34,31667
job-1249,6,4,4,31397,112,31747
job-1250,2,8,5,31420,115,31615
job-1251,4,5,7,31447,65,31623
job-1252,3,9,2,31470,38,31560
job-1253,3,5,6,31491,153,31864
job-1254,1,7,4,31510,82,31621
job-1255,5,9,3,31526,251,31806
job-1256,1,10,7,31551,101,31862
job-1257,1,6,5,31570,177,31817
job-1258,6,7,6,31588,124,31934
job-1259,3,11,6,31614,108,31960
job-1260,3,11,4,31641,28,31827
job-1261,1,4,4,31670,29,31779
job-1262,4,4,4,31697,43,31835
job-1263,3,11,8,31727,13,31795
job-1264,6,8,2,31746,10,31918
job-1265,3,7,2,31770,138,31979
job-1266,5,9,6,31795,80,32113
job-1267,4,6,4,31821,51,31937
job-1268,2,9,8,31843,484,32457
job-1269,4,9,2,31868,29,32122
job-1270,3,6,4,31893,231,32140
job-1271,5,8,3,31910,26,31982
job-1272,1,4,7,31928,126,32332
job-1273,3,10,6,31955,56,32038
job-1274,1,5,4,31980,22,32252
job-1275,5,9,7,32008,319,32565
job-1276,2,6,7,32032,115,32362
job-1277,5,12,2,32055,32,32200
job-1278,1,10,7,32070,22,32252
job-1279,4,4,5,32096,31,32181
job-1280,2,5,7,32131,470,32650
job-1281,6,5,1,32153,62,32327
job-1282,6,6,5,32176,126,32488
job-1283,4,10,7,32207,212,32565
job-1284,3,4,7,32224,234,32555
job-1285,3,4,5,32247,533,33045
job-1286,4,12,7,32267,126,32571
job-1287,3,7,3,32286,15,32488
job-1288,3,4,6,32318,111,32505
job-1289,6,8,2,32347,94,32613
job-1290,5,5,6,32373,207,32702
job-1291,2,5,6,32396,99,32616
job-1292,6,11,5,32418,102,32709
job-1293,6,4,4,32446,184,32866
job-1294,2,4,7,32467,50,32615
job-1295,6,4,1,32497,140,32782
job-1296,6,11,7,32524,114,32844
job-1297,3,9,6,32545,128,32866
job-1298,3,11,1,32585,10,32750
job-1299,5,5,5,32609,135,32775
job-1300,6,10,4,32640,275,33029
job-1301,5,12,5,32658,43,32825
job-1302,6,11,5,32692,12,32997
job-1303,6,12,8,32713,215,33020
job-1304,4,7,7,32737,27,33047
job-1305,4,12,2,32773,362,33367
job-1306,2,9,8,32800,119,33112
job-1307,6,4,7,32823,175,33254
job-1308,5,8,6,32846,249,33188
job-1309,1,8,8,32871,177,33104
job-1310,2,9,2,32898,156,33084
job-1311,2,5,2,32920,76,33116
job-1312,5,11,2,32939,71,33234
job-1313,4,7,1,32973,116,33358
job-1314,4,8,4,32996,45,33215
job-1315,2,10,7,33029,24,33148
job-1316,1,12,5,33056,26,33131
job-1317,2,10,4,33088,348,33695
job-1318,6,6,1,33121,119,33317
job-1319,4,5,5,33143,34,33362
job-1320,1,5,6,33167,202,33421
job-1321,3,8,7,33193,33,33314
job-1322,2,4,6,33223,261,33632
job-1323,1,6,4,33259,111,33456
job-1324,2,4,2,33277,20,33339
job-1325,4,6,3,33304,255,33842
job-1326,3,8,7,33323,30,33580
job-1327,2,9,3,33346,275,33899
job-1328,1,11,2,33371,66,33733
job-1329,6,6,3,33395,367,34011
job-1330,4,8,2,33427,32,33462
job-1331,2,8,4,33446,18,33492
job-1332,5,7,4,33469,67,33617
job-1333,2,8,8,33494,58,33802
job-1334,6,4,7,33521,37,33713
job-1335,1,7,8,33549,580,34382
job-1336,1,10,1,33565,446,34082
job-1337,4,12,8,33593,79,33912
job-1338,3,10,2,33616,17,33811
job-1339,3,6,2,33635,49,33860
job-1340,1,5,3,33666,73,33768
job-1341,1,10,5,33684,709,34671
job-1342,1,10,4,33708,11,33993
job-1343,6,7,6,33737,19,33908
job-1344,1,4,4,33761,129,33943
job-1345,5,9,6,33785,300,34378
job-1346,3,7,1,33807,15,34015
job-1347,1,4,3,33833,56,33940
job-1348,2,9,3,33860,37,34008
job-1349,1,10,8,33890,40,34187
job-1350,4,10,1,33911,15,33989
job-1351,5,4,6,33924,10,34222
job-1352,3,6,2,33948,19,34262
job-1353,1,9,8,33972,65,34165
job-1354,2,9,1,34000,109,34222
job-1355,1,10,5,34014,285,34461
job-1356,4,6,2,34042,320,34592
job-1357,5,11,7,34061,197,34286
job-1358,6,7,2,34090,27,34268
job-1359,2,4,7,34110,70,34454
job-1360,1,11,1,34136,100,34372
job-1361,1,11,1,34160,84,34356
job-1362,3,12,1,34195,91,34347
job-1363,5,6,6,34219,178,34672
job-1364,4,5,4,34248,15,34449
job-1365,2,4,2,34266,273,34734
job-1366,5,8,2,34293,163,34504
job-1367,6,11,2,34315,196,34759
job-1368,1,6,1,34335,86,34714
job-1369,4,11,3,34366,91,34484
job-1370,3,6,7,34382,69,34581
job-1371,3,4,2,34400,278,34957
job-1372,1,7,2,34421,181,34654
job-1373,6,8,3,34438,57,34669
job-1374,5,9,8,34466,75,34554
job-1375,2,6,8,34493,40,34696
job-1376,4,11,3,34517,28,34606
job-1377,4,6,6,34542,23,34860
job-1378,4,5,4,34565,54,34822
job-1379,2,11,3,34590,85,34809
job-1380,1,6,7,34610,104,35009
job-1381,3,10,6,34643,255,35015
job-1382,1,6,4,34669,173,35045
job-1383,1,9,3,34695,355,35165
job-1384,2,4,7,34721,24,34782
job-1385,2,5,3,34756,26,35031
job-1386,6,9,6,34775,129,35157
job-1387,1,5,2,34799,165,35212
job-1388,4,7,7,34830,82,35072
job-1389,6,11,4,34859,29,35087
job-1390,6,6,5,34881,110,35152
job-1391,3,12,7,34903,65,35147
job-1392,3,5,1,34925,23,35003
job-1393,1,11,8,34957,250,35396
job-1394,4,8,8,34978,174,35206
job-1395,2,12,3,34999,106,35173
job-1396,4,10,1,35022,132,35212
job-1397,6,8,2,35057,106,35233
job-1398,2,12,5,35077,58,35267
job-1399,4,10,3,35106,33,35328
job-1400,1,7,2,35134,92,35360
job-1401,5,9,6,35153,32,35389
job-1402,6,6,4,35178,90,35505
job-1403,4,6,4,35215,67,35502
job-1404,6,7,7,35245,289,35783
job-1405,1,4,7,35267,88,35592
job-1406,1,6,1,35293,11,35334
job-1407,1,11,7,35320,186,35638
job-1408,5,12,8,35343,22,35472
job-1409,2,4,4,35367,33,35496
job-1410,5,12,2,35385,99,35519
job-1411,2,8,5,35404,28,35571
job-1412,1,10,2,35429,18,35693
job-1413,6,10,6,35465,217,35933
job-1414,6,8,1,35495,179,35692
job-1415,5,4,7,35520,65,35660
job-1416,4,5,7,35546,106,35696
job-1417,1,4,7,35567,109,35897
job-1418,5,12,2,35590,478,36114
job-1419,4,12,7,35611,90,35881
job-1420,3,5,5,35639,117,35856
job-1421,4,11,5,35668,12,35817
job-1422,3,4,2,35694,11,35750
job-1423,5,8,7,35722,147,36129
job-1424,6,7,5,35734,51,35858
job-1425,1,4,3,35757,54,36088
job-1426,6,7,8,35780,224,36074
job-1427,2,6,5,35806,109,35992
job-1428,2,7,1,35840,35,36035
job-1429,3,9,6,35861,102,35987
job-1430,3,11,4,35880,10,35996
job-1431,3,12,7,35913,34,36032
job-1432,4,9,6,35941,114,36084
job-1433,4,9,1,35972,82,36105
job-1434,3,12,4,35990,55,36155
job-1435,1,12,4,36021,120,36269
job-1436,1,6,5,36052,12,36241
job-1437,3,10,1,36070,120,36484
job-1438,3,4,4,36098,21,36305
job-1439,5,7,7,36124,29,36161
job-1440,6,6,3,36146,154,36556
job-1441,2,8,4,36170,109,36558
job-1442,1,7,3,36196,114,36428
job-1443,2,5,5,36231,58,36323
job-1444,4,7,2,36259,99,36570
job-1445,1,7,6,36276,87,36579
job-1446,3,5,8,36302,26,36380
job-1447,4,10,1,36334,103,36604
job-1448,4,8,3,36362,56,36517
job-1449,2,6,8,36379,53,36536
job-1450,6,9,1,36408,11,36602
job-1451,1,5,8,36440,98,36545
job-1452,5,9,3,36462,79,36593
job-1453,2,7,4,36487,35,36716
job-1454,3,9,6,36512,50,36622
job-1455,6,11,6,36538,57,36886
job-1456,3,12,5,36562,153,36896
job-1457,1,10,3,36584,62,36754
job-1458,4,6,2,36617,120,36757
job-1459,5,10,4,36644,65,36752
job-1460,5,4,7,36666,98,36789
job-1461,6,9,6,36688,106,37010
job-1462,5,12,1,36724,26,37025
job-1463,2,10,1,36746,10,36832
job-1464,5,10,3,36771,37,36890
job-1465,2,6,7,36799,43,36967
job-1466,6,4,7,36829,185,37227
job-1467,6,9,3,36843,149,36994
job-1468,3,7,5,36866,64,37062
job-1469,5,9,1,36901,288,37194
job-1470,2,11,4,36921,142,37359
job-1471,5,8,8,36936,43,37025
job-1472,5,11,7,36967,61,37079
job-1473,5,10,1,36997,37,37218
job-1474,2,7,3,37026,49,37122
job-1475,6,5,5,37059,100,37263
job-1476,3,5,1,37091,186,37285
job-1477,2,6,1,37116,90,37325
job-1478,2,8,1,37146,203,37389
job-1479,3,12,2,37168,172,37516
job-1480,6,5,6,37190,356,37706
job-1481,4,4,5,37211,66,37382
job-1482,4,7,8,37235,67,37491
job-1483,5,6,8,37260,37,37494
job-1484,3,12,4,37290,69,37620
job-1485,2,7,3,37315,95,37631
job-1486,1,6,4,37343,96,37633
job-1487,1,6,7,37365,79,37604
job-1488,6,4,4,37386,48,37485
job-1489,3,9,4,37406,24,37522
job-1490,3,9,4,37423,55,37750
job-1491,1,5,5,37446,46,37561
job-1492,4,8,1,37467,82,37661
job-1493,6,4,7,37496,40,37610
job-1494,5,8,1,37509,53,37588
job-1495,1,4,6,37537,240,37818
job-1496,1,6,1,37558,112,37860
job-1497,4,12,3,37597,94,37732
job-1498,4,5,7,37620,71,37918
job-1499,4,4,4,37642,295,38136
job-1500,6,12,2,37672,122,37919
job-1501,2,5,7,37698,270,38176
job-1502,2,4,7,37720,242,38155
job-1503,6,4,3,37740,69,38071
job-1504,1,9,4,37766,66,37961
job-1505,3,6,6,37791,13,38008
job-1506,3,9,4,37807,59,37869
job-1507,2,4,6,37837,49,38183
job-1508,6,7,4,37867,76,37985
job-1509,2,12,5,37885,163,38097
job-1510,2,6,4,37914,98,38246
job-1511,5,10,5,37938,33,38192
job-1512,1,8,4,37975,210,38272
job-1513,3,9,2,37996,23,38236
job-1514,2,9,7,38021,43,38307
job-1515,3,7,6,38051,82,38206
job-1516,5,5,8,38068,66,38191
job-1517,1,6,5,38090,24,38140
job-1518,1,12,5,38111,102,38307
job-1519,6,12,7,38146,23,38181
job-1520,3,5,5,38164,758,39138
job-1521,2,12,7,38196,364,38776
job-1522,4,10,8,38220,35,38270
job-1523,5,4,2,38244,33,38545
job-1524,1,10,6,38270,400,38856
job-1525,2,6,3,38289,160,38740
